rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,location,stats_number_students,stats_student_staff_ratio,stats_pc_intl_students,stats_female_male_ratio,aliases,subjects_offered,closed,unaccredited
440,44,The Hong Kong University of Science and Technology,72.7,440,55.2,67,68.4,50,93.1,71,58.1,201,83.4,113,Hong Kong,"10,214",23.1,31%,,The Hong Kong University of Science and Technology hkust,"Civil Engineering,Economics & Econometrics,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Other Health,Chemistry,Mechanical & Aerospace Engineering,General Engineering,Biological Sciences,Business & Management,Education,Chemical Engineering,Languages, Literature & Linguistics,Computer Science,Accounting & Finance,Electrical & Electronic Engineering,Sociology,Physics & Astronomy",False,False
450,45,Universität Heidelberg,72.3,450,63.6,41,62.2,69,94.2,63,56.0,220,64.7,271,Germany,"28,876",23.2,17%,55 : 45,Universität Heidelberg,"History, Philosophy & Theology,Sport Science,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Law,Education,Mathematics & Statistics,Geography,Politics & International Studies (incl Development Studies),Computer Science,Economics & Econometrics,Other Health,Psychology,Chemistry,Sociology,Archaeology,Art, Performing Arts & Design,Biological Sciences,Languages, Literature & Linguistics,Medicine & Dentistry",False,False
460,46,The University of Tokyo,72.2,460,79.5,17,85.2,21,63.7,393,52.7,247,32.2,737,Japan,"26,000",6.7,10%,,The University of Tokyo,"Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Chemical Engineering,Computer Science,Communication & Media Studies,Archaeology,General Engineering,Geography,Business & Management,Civil Engineering,Sport Science,Mechanical & Aerospace Engineering,Other Health,Physics & Astronomy,Biological Sciences,Law,Mathematics & Statistics,Languages, Literature & Linguistics,Veterinary Science,Electrical & Electronic Engineering,Medicine & Dentistry,History, Philosophy & Theology,Education,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Agriculture & Forestry,Sociology,Architecture,Chemistry,Psychology",False,False
470,47,KU Leuven,71.8,470,54.2,70,70.9,47,88.7,113,99.9,12,68.3,240,Belgium,"44,412",37.1,15%,50 : 50,KU Leuven,"Electrical & Electronic Engineering,Chemistry,Accounting & Finance,Sport Science,Politics & International Studies (incl Development Studies),Chemical Engineering,Business & Management,Education,General Engineering,Psychology,Economics & Econometrics,Computer Science,Mechanical & Aerospace Engineering,Geography,Art, Performing Arts & Design,Physics & Astronomy,History, Philosophy & Theology,Other Health,Civil Engineering,Biological Sciences,Communication & Media Studies,Archaeology,Mathematics & Statistics,Languages, Literature & Linguistics,Sociology,Agriculture & Forestry,Architecture,Geology, Environmental, Earth & Marine Sciences,Law,Medicine & Dentistry",False,False
480,48,Australian National University,71.6,480,52.7,81,72.0,41,85.5,149,61.1,184,94.3,29,Australia,"15,986",19.3,35%,52 : 48,Australian National University anu,"Geography,Other Health,Chemistry,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Law,Archaeology,Chemical Engineering,Politics & International Studies (incl Development Studies),Computer Science,Agriculture & Forestry,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Sociology,Communication & Media Studies,Business & Management,Civil Engineering,Psychology,Accounting & Finance,Electrical & Electronic Engineering,Physics & Astronomy,Economics & Econometrics,Mathematics & Statistics,Languages, Literature & Linguistics,General Engineering,Biological Sciences",False,False
490,49,University of Texas at Austin,71.4,490,60.9,48,68.3,51,95.7,48,48.2,306,36.7,661,United States,"48,561",17.1,10%,51 : 49,University of Texas at Austin,"Architecture,Business & Management,Law,Communication & Media Studies,Biological Sciences,Economics & Econometrics,Psychology,Education,Sport Science,History, Philosophy & Theology,Computer Science,Physics & Astronomy,Archaeology,Medicine & Dentistry,Electrical & Electronic Engineering,Sociology,General Engineering,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Chemical Engineering,Mathematics & Statistics,Accounting & Finance,Mechanical & Aerospace Engineering,Geography,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Other Health,Chemistry",False,False
500,=50,Brown University,70.8,500,63.8,40,57.9,78,96.7,38,34.1,783,59.0,331,United States,"8,898",10.7,20%,,Brown University,"Chemistry,Archaeology,Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,Mathematics & Statistics,Communication & Media Studies,Psychology,Computer Science,Other Health,History, Philosophy & Theology,Sociology,Electrical & Electronic Engineering,Business & Management,General Engineering,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Art, Performing Arts & Design,Biological Sciences,Physics & Astronomy,Architecture,Chemical Engineering,Economics & Econometrics,Politics & International Studies (incl Development Studies),Education",False,False
510,=50,Washington University in St Louis,70.8,510,60.8,49,59.7,73,99.4,13,36.9,622,52.1,418,United States,"12,600",7.5,17%,,Washington University in St Louis,"General Engineering,Languages, Literature & Linguistics,Computer Science,Geology, Environmental, Earth & Marine Sciences,Law,Psychology,Biological Sciences,Chemistry,Education,Architecture,Communication & Media Studies,History, Philosophy & Theology,Medicine & Dentistry,Economics & Econometrics,Sociology,Chemical Engineering,Business & Management,Mathematics & Statistics,Electrical & Electronic Engineering,Accounting & Finance,Archaeology,Other Health,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Physics & Astronomy",False,False
520,52,"Nanyang Technological University, Singapore",70.5,520,49.5,96,63.0,65,90.7,86,94.0,44,95.9,18,Singapore,"25,499",16.3,31%,48 : 52,"Nanyang Technological University, Singapore NTU Nan yang","Civil Engineering,Economics & Econometrics,Psychology,Education,Sport Science,Sociology,Politics & International Studies (incl Development Studies),Accounting & Finance,Electrical & Electronic Engineering,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Languages, Literature & Linguistics,Business & Management,Mechanical & Aerospace Engineering,Chemistry,Communication & Media Studies,Other Health,Computer Science,General Engineering,Physics & Astronomy,Chemical Engineering,Mathematics & Statistics,Art, Performing Arts & Design,History, Philosophy & Theology",False,False
530,53,"University of California, Santa Barbara",70.0,530,50.0,90,61.5,72,98.8,18,82.0,85,65.4,266,United States,"23,054",28.1,14%,52 : 48,"University of California, Santa Barbara","Archaeology,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Veterinary Science,Geography,Chemical Engineering,Communication & Media Studies,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Architecture,Biological Sciences,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Education,Physics & Astronomy,Languages, Literature & Linguistics,Mathematics & Statistics,Computer Science,Chemistry,Agriculture & Forestry,Economics & Econometrics,Electrical & Electronic Engineering,Psychology,Sociology",False,False
540,=54,"University of California, Davis",69.5,540,60.9,47,64.5,58,86.0,142,53.4,241,63.7,278,United States,"37,365",13.8,10%,56 : 44,"University of California, Davis","Agriculture & Forestry,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Mathematics & Statistics,Chemical Engineering,Art, Performing Arts & Design,Medicine & Dentistry,Business & Management,History, Philosophy & Theology,Psychology,General Engineering,Law,Civil Engineering,Geography,Physics & Astronomy,Chemistry,Sociology,Veterinary Science,Economics & Econometrics,Other Health,Biological Sciences,Computer Science,Accounting & Finance,Education,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Languages, Literature & Linguistics",False,False
550,=54,University of Manchester,69.5,550,56.3,65,65.3,56,84.3,165,44.1,370,88.7,75,United Kingdom,"35,320",14.6,38%,52 : 48,University of Manchester,"Archaeology,Chemical Engineering,Psychology,Languages, Literature & Linguistics,General Engineering,Geography,Education,Mechanical & Aerospace Engineering,Sociology,History, Philosophy & Theology,Electrical & Electronic Engineering,Communication & Media Studies,Business & Management,Chemistry,Computer Science,Biological Sciences,Architecture,Medicine & Dentistry,Mathematics & Statistics,Economics & Econometrics,Law,Civil Engineering,Physics & Astronomy,Accounting & Finance,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Other Health,Geology, Environmental, Earth & Marine Sciences",False,False
560,=56,University of Minnesota,69.0,560,57.6,58,67.9,52,87.5,130,90.4,53,37.7,644,United States,"60,949",17.4,11%,51 : 49,University of Minnesota,"Veterinary Science,Business & Management,Psychology,General Engineering,Physics & Astronomy,Electrical & Electronic Engineering,Medicine & Dentistry,Civil Engineering,Politics & International Studies (incl Development Studies),Geography,Mathematics & Statistics,Sociology,Agriculture & Forestry,Law,Biological Sciences,Chemistry,Archaeology,Art, Performing Arts & Design,Languages, Literature & Linguistics,Sport Science,Computer Science,History, Philosophy & Theology,Economics & Econometrics,Chemical Engineering,Other Health,Accounting & Finance,Architecture,Communication & Media Studies,Education,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering",False,False
570,=56,University of North Carolina at Chapel Hill,69.0,570,57.9,57,61.8,70,96.7,41,39.2,511,41.5,590,United States,"34,684",9.7,8%,56 : 44,University of North Carolina at Chapel Hill,"Law,Chemistry,Communication & Media Studies,Archaeology,Education,Accounting & Finance,Biological Sciences,Psychology,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Other Health,Art, Performing Arts & Design,Sociology,Languages, Literature & Linguistics,General Engineering,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Business & Management,Architecture,Geography,Sport Science,Agriculture & Forestry,Economics & Econometrics,History, Philosophy & Theology,Computer Science,Physics & Astronomy",False,False
580,58,Chinese University of Hong Kong,68.5,580,57.0,60,64.4,59,80.6,200,56.8,214,86.6,91,Hong Kong,"18,072",17.3,31%,,Chinese University of Hong Kong CUHK,"General Engineering,Education,Languages, Literature & Linguistics,Sport Science,Physics & Astronomy,Geography,Accounting & Finance,Other Health,Medicine & Dentistry,Economics & Econometrics,Psychology,Sociology,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Electrical & Electronic Engineering,Chemistry,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Mathematics & Statistics,Architecture,Business & Management,Art, Performing Arts & Design,Law,Computer Science,Biological Sciences",False,False
590,59,University of Amsterdam,68.4,590,51.3,85,62.6,66,91.9,77,49.9,282,72.2,205,Netherlands,"23,495",12.3,12%,57 : 43,University of Amsterdam uva,"Economics & Econometrics,Communication & Media Studies,History, Philosophy & Theology,Biological Sciences,Medicine & Dentistry,Computer Science,Physics & Astronomy,Art, Performing Arts & Design,Mathematics & Statistics,Sociology,Business & Management,Education,Archaeology,Geology, Environmental, Earth & Marine Sciences,Other Health,Psychology,Languages, Literature & Linguistics,Chemistry,Accounting & Finance,Law,Politics & International Studies (incl Development Studies),Geography",False,False
600,60,Purdue University West Lafayette,68.2,600,62.3,44,68.9,49,73.4,286,63.5,172,69.9,225,United States,"38,770",17.4,23%,42 : 58,Purdue University West Lafayette,"Architecture,History, Philosophy & Theology,Sociology,Chemistry,Education,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Chemical Engineering,Languages, Literature & Linguistics,General Engineering,Physics & Astronomy,Sport Science,Psychology,Law,Business & Management,Electrical & Electronic Engineering,Art, Performing Arts & Design,Economics & Econometrics,Computer Science,Agriculture & Forestry,Mathematics & Statistics,Civil Engineering,Medicine & Dentistry,Communication & Media Studies,Politics & International Studies (incl Development Studies),Other Health,Mechanical & Aerospace Engineering,Veterinary Science,Accounting & Finance",False,False
