rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,location,stats_number_students,stats_student_staff_ratio,stats_pc_intl_students,stats_female_male_ratio,aliases,subjects_offered,closed,unaccredited
440,44,Universität Heidelberg,73.5,440,67.1,39,60.3,74,96.2,56,54.6,285,67.5,294,Germany,"20,800",16.1,18%,54 : 46,Universität Heidelberg,"History, Philosophy & Theology,Sport Science,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Law,Education,Mathematics & Statistics,Geography,Politics & International Studies (incl Development Studies),Computer Science,Economics & Econometrics,Other Health,Psychology,Chemistry,Sociology,Archaeology,Art, Performing Arts & Design,Biological Sciences,Languages, Literature & Linguistics,Medicine & Dentistry",False,False
450,=45,KU Leuven,73.2,450,58.7,61,73.9,40,85.3,178,99.3,25,71.8,259,Belgium,"45,049",36.3,15%,50 : 50,KU Leuven,"Electrical & Electronic Engineering,Chemistry,Accounting & Finance,Sport Science,Politics & International Studies (incl Development Studies),Chemical Engineering,Business & Management,Education,General Engineering,Psychology,Economics & Econometrics,Computer Science,Mechanical & Aerospace Engineering,Geography,Art, Performing Arts & Design,Physics & Astronomy,History, Philosophy & Theology,Other Health,Civil Engineering,Biological Sciences,Communication & Media Studies,Archaeology,Mathematics & Statistics,Languages, Literature & Linguistics,Sociology,Agriculture & Forestry,Architecture,Geology, Environmental, Earth & Marine Sciences,Law,Medicine & Dentistry",False,False
460,=45,Paris Sciences et Lettres – PSL Research University Paris,73.2,460,71.6,32,71.4,46,77.0,269,52.2,313,78.7,195,France,"21,298",11.5,26%,46 : 54,Paris Sciences et Lettres – PSL Research University Paris,"History, Philosophy & Theology,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Archaeology,Chemistry,Accounting & Finance,Mechanical & Aerospace Engineering,Other Health,Politics & International Studies (incl Development Studies),Chemical Engineering,General Engineering,Communication & Media Studies,Languages, Literature & Linguistics,Law,Civil Engineering,Economics & Econometrics,Sociology,Electrical & Electronic Engineering,Mathematics & Statistics,Business & Management,Geography,Physics & Astronomy,Biological Sciences,Computer Science",False,False
470,47,The Hong Kong University of Science and Technology,73.1,470,57.4,69,66.1,58,89.8,127,71.9,140,97.7,14,Hong Kong,"10,125",22.3,31%,,The Hong Kong University of Science and Technology hkust,"Civil Engineering,Economics & Econometrics,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Other Health,Chemistry,Mechanical & Aerospace Engineering,General Engineering,Biological Sciences,Business & Management,Education,Chemical Engineering,Languages, Literature & Linguistics,Computer Science,Accounting & Finance,Electrical & Electronic Engineering,Sociology,Physics & Astronomy",False,False
480,=48,University of Illinois at Urbana-Champaign,72.9,480,63.2,49,78.0,31,84.4,193,47.9,374,54.3,469,United States,"44,916",17.9,24%,47 : 53,University of Illinois at Urbana-Champaign,"Art, Performing Arts & Design,Computer Science,Archaeology,General Engineering,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Law,Architecture,Mechanical & Aerospace Engineering,Mathematics & Statistics,Chemical Engineering,Business & Management,Geography,History, Philosophy & Theology,Other Health,Sport Science,Psychology,Medicine & Dentistry,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Chemistry,Electrical & Electronic Engineering,Sociology,Languages, Literature & Linguistics,Education,Accounting & Finance,Civil Engineering,Veterinary Science,Biological Sciences,Physics & Astronomy",False,False
490,=48,"Nanyang Technological University, Singapore",72.9,490,57.6,65,70.4,47,84.9,186,76.5,121,95.1,36,Singapore,"25,088",15.9,27%,48 : 52,"Nanyang Technological University, Singapore NTU Nan yang","Civil Engineering,Economics & Econometrics,Psychology,Education,Sport Science,Sociology,Politics & International Studies (incl Development Studies),Accounting & Finance,Electrical & Electronic Engineering,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Languages, Literature & Linguistics,Business & Management,Mechanical & Aerospace Engineering,Chemistry,Communication & Media Studies,Other Health,Computer Science,General Engineering,Physics & Astronomy,Chemical Engineering,Mathematics & Statistics,Art, Performing Arts & Design,History, Philosophy & Theology",False,False
500,50,Australian National University,72.1,500,54.4,86,69.7,50,88.4,137,46.4,414,95.5,31,Australia,"17,359",17.8,44%,52 : 48,Australian National University anu,"Geography,Other Health,Chemistry,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Law,Archaeology,Chemical Engineering,Politics & International Studies (incl Development Studies),Computer Science,Agriculture & Forestry,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Sociology,Communication & Media Studies,Business & Management,Civil Engineering,Psychology,Accounting & Finance,Electrical & Electronic Engineering,Physics & Astronomy,Economics & Econometrics,Mathematics & Statistics,Languages, Literature & Linguistics,General Engineering,Biological Sciences",False,False
510,51,University of Wisconsin-Madison,72.0,510,68.8,35,70.3,49,85.3,180,46.3,418,47.4,600,United States,"39,154",10.0,13%,,University of Wisconsin-Madison,"Sport Science,Geography,Civil Engineering,Computer Science,Psychology,Physics & Astronomy,Medicine & Dentistry,Agriculture & Forestry,Accounting & Finance,Law,Art, Performing Arts & Design,Education,Economics & Econometrics,Mechanical & Aerospace Engineering,Biological Sciences,Politics & International Studies (incl Development Studies),Business & Management,Geology, Environmental, Earth & Marine Sciences,Other Health,History, Philosophy & Theology,Veterinary Science,General Engineering,Mathematics & Statistics,Languages, Literature & Linguistics,Sociology,Chemistry,Architecture,Chemical Engineering,Communication & Media Studies,Electrical & Electronic Engineering",False,False
520,52,Washington University in St Louis,71.5,520,64.2,47,57.5,83,98.8,23,40.7,621,57.1,430,United States,"13,401",7.5,20%,,Washington University in St Louis,"General Engineering,Languages, Literature & Linguistics,Computer Science,Geology, Environmental, Earth & Marine Sciences,Law,Psychology,Biological Sciences,Chemistry,Education,Architecture,Communication & Media Studies,History, Philosophy & Theology,Medicine & Dentistry,Economics & Econometrics,Sociology,Chemical Engineering,Business & Management,Mathematics & Statistics,Electrical & Electronic Engineering,Accounting & Finance,Archaeology,Other Health,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Physics & Astronomy",False,False
530,53,Brown University,70.0,530,64.0,48,56.1,90,94.9,73,36.5,951,61.4,371,United States,"9,391",10.8,20%,,Brown University,"Chemistry,Archaeology,Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,Mathematics & Statistics,Communication & Media Studies,Psychology,Computer Science,Other Health,History, Philosophy & Theology,Sociology,Electrical & Electronic Engineering,Business & Management,General Engineering,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Art, Performing Arts & Design,Biological Sciences,Physics & Astronomy,Architecture,Chemical Engineering,Economics & Econometrics,Politics & International Studies (incl Development Studies),Education",False,False
540,54,University of North Carolina at Chapel Hill,69.9,540,59.7,59,63.2,65,96.9,48,43.9,479,38.0,814,United States,"35,419",9.4,8%,57 : 43,University of North Carolina at Chapel Hill,"Law,Chemistry,Communication & Media Studies,Archaeology,Education,Accounting & Finance,Biological Sciences,Psychology,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Other Health,Art, Performing Arts & Design,Sociology,Languages, Literature & Linguistics,General Engineering,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Business & Management,Architecture,Geography,Sport Science,Agriculture & Forestry,Economics & Econometrics,History, Philosophy & Theology,Computer Science,Physics & Astronomy",False,False
550,=55,"University of California, Davis",69.7,550,62.4,52,66.9,53,83.2,203,51.4,320,62.4,353,United States,"39,164",12.0,14%,58 : 42,"University of California, Davis","Agriculture & Forestry,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Mathematics & Statistics,Chemical Engineering,Art, Performing Arts & Design,Medicine & Dentistry,Business & Management,History, Philosophy & Theology,Psychology,General Engineering,Law,Civil Engineering,Geography,Physics & Astronomy,Chemistry,Sociology,Veterinary Science,Economics & Econometrics,Other Health,Biological Sciences,Computer Science,Accounting & Finance,Education,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Languages, Literature & Linguistics",False,False
560,=55,University of Manchester,69.7,560,56.9,75,63.8,61,85.2,181,44.7,458,91.0,83,United Kingdom,"37,040",14.4,40%,53 : 47,University of Manchester,"Archaeology,Chemical Engineering,Psychology,Languages, Literature & Linguistics,General Engineering,Geography,Education,Mechanical & Aerospace Engineering,Sociology,History, Philosophy & Theology,Electrical & Electronic Engineering,Communication & Media Studies,Business & Management,Chemistry,Computer Science,Biological Sciences,Architecture,Medicine & Dentistry,Mathematics & Statistics,Economics & Econometrics,Law,Civil Engineering,Physics & Astronomy,Accounting & Finance,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Other Health,Geology, Environmental, Earth & Marine Sciences",False,False
570,=57,"University of California, Santa Barbara",69.6,570,47.9,124,63.6,62,96.4,52,84.5,87,68.1,290,United States,"24,089",27.6,16%,52 : 48,"University of California, Santa Barbara","Archaeology,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Veterinary Science,Geography,Chemical Engineering,Communication & Media Studies,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Architecture,Biological Sciences,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Education,Physics & Astronomy,Languages, Literature & Linguistics,Mathematics & Statistics,Computer Science,Chemistry,Agriculture & Forestry,Economics & Econometrics,Electrical & Electronic Engineering,Psychology,Sociology",False,False
580,=57,Chinese University of Hong Kong,69.6,580,55.8,79,62.8,68,84.5,191,55.2,276,97.8,13,Hong Kong,"18,340",18.6,32%,,Chinese University of Hong Kong CUHK,"General Engineering,Education,Languages, Literature & Linguistics,Sport Science,Physics & Astronomy,Geography,Accounting & Finance,Other Health,Medicine & Dentistry,Economics & Econometrics,Psychology,Sociology,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Electrical & Electronic Engineering,Chemistry,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Mathematics & Statistics,Architecture,Business & Management,Art, Performing Arts & Design,Law,Computer Science,Biological Sciences",False,False
590,59,Wageningen University & Research,69.4,590,49.3,108,57.1,86,96.1,60,100.0,10,81.9,159,Netherlands,"13,914",21.3,27%,53 : 47,Wageningen University & Research,"Chemical Engineering,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Business & Management,Other Health,Sociology,Communication & Media Studies,Biological Sciences,Politics & International Studies (incl Development Studies),Veterinary Science,Agriculture & Forestry,Chemistry",False,False
600,60,The University of Sydney,69.3,600,51.0,100,61.5,71,90.7,118,67.7,163,89.2,97,Australia,"45,111",20.1,39%,58 : 42,The University of Sydney UniSyd,"History, Philosophy & Theology,Business & Management,Languages, Literature & Linguistics,Computer Science,Medicine & Dentistry,Archaeology,Chemistry,Chemical Engineering,Communication & Media Studies,Education,Sociology,Psychology,Agriculture & Forestry,Accounting & Finance,Sport Science,Art, Performing Arts & Design,Other Health,Veterinary Science,Physics & Astronomy,General Engineering,Law,Geography,Architecture,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Biological Sciences,Civil Engineering,Politics & International Studies (incl Development Studies),Economics & Econometrics,Mechanical & Aerospace Engineering,Mathematics & Statistics",False,False
610,61,Boston University,68.5,610,57.3,70,55.6,92,95.7,63,41.4,582,64.4,324,United States,"25,662",11.6,27%,60 : 40,Boston University,"Sociology,Medicine & Dentistry,Languages, Literature & Linguistics,General Engineering,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Communication & Media Studies,Electrical & Electronic Engineering,Architecture,Geography,Other Health,History, Philosophy & Theology,Psychology,Biological Sciences,Art, Performing Arts & Design,Computer Science,Physics & Astronomy,Education,Mathematics & Statistics,Law,Chemistry,Archaeology,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Business & Management,Economics & Econometrics",False,False
